"samp","samp_score"
"TCGA-ED-A627-01","0.0227366859158658"
"TCGA-ED-A66X-01","0.0257965991492535"
"TCGA-ED-A66Y-01","0.0653073237144607"
"TCGA-ED-A7PX-01","0.047681995582695"
"TCGA-ED-A7PY-01","0.0525625675412226"
"TCGA-ED-A7PZ-01","0.0790098009193725"
"TCGA-ED-A7XO-01","0.0195602257190928"
"TCGA-ED-A7XP-01","0.0305316218707645"
"TCGA-ED-A82E-01","0.0952279390225709"
"TCGA-ED-A8O5-01","0.0641178878488239"
"TCGA-ED-A8O6-01","0.0434258582191609"
"TCGA-ED-A97K-01","0.035796908207037"
"TCGA-EP-A12J-01","0.0592837152652048"
"TCGA-EP-A26S-01","0.0647091580517313"
"TCGA-EP-A2KA-01","0.0448228068869377"
"TCGA-EP-A2KB-01","0.0526089572931179"
"TCGA-EP-A2KC-01","0.0304911774586551"
"TCGA-EP-A3JL-01","0.0153299541750198"
"TCGA-EP-A3RK-01","0.0241697966650726"
"TCGA-ES-A2HS-01","0.0429888792351742"
"TCGA-ES-A2HT-01","0.0224331789734328"
"TCGA-FV-A23B-01","0.0391352210568658"
"TCGA-FV-A2QQ-01","0.0209202647827197"
"TCGA-FV-A2QR-01","0.0425490664135632"
"TCGA-FV-A3I0-01","0.0747728259574527"
"TCGA-FV-A3I1-01","0.0201533223226479"
"TCGA-FV-A3R2-01","0.036013617099735"
"TCGA-FV-A3R3-01","0.0299041112716361"
"TCGA-FV-A495-01","0.0166832449641241"
"TCGA-FV-A496-01","0.0505865325142302"
"TCGA-FV-A4ZP-01","0.0468902035894147"
"TCGA-FV-A4ZQ-01","0.0275878045685191"
"TCGA-G3-A25S-01","0.0552184234925432"
"TCGA-G3-A25T-01","0.0854117156804208"
"TCGA-G3-A25U-01","0.0541347803095704"
"TCGA-G3-A25V-01","0.017352682549137"
"TCGA-G3-A25W-01","0.0236699812126389"
"TCGA-G3-A25X-01","0.0363168964093939"
"TCGA-G3-A25Y-01","0.0357031255209906"
"TCGA-G3-A25Z-01","0.0281220842930471"
"TCGA-G3-A3CG-01","0.0343936127382087"
"TCGA-G3-A3CH-01","0.0384624622100708"
"TCGA-G3-A3CI-01","0.0307763542756071"
"TCGA-G3-A3CJ-01","0.0585487417282906"
"TCGA-G3-A3CK-01","0.0317201217018726"
"TCGA-G3-A5SI-01","0.0561201575966077"
"TCGA-G3-A5SJ-01","0.0296869573503037"
"TCGA-G3-A5SK-01","0.0260826859891294"
"TCGA-G3-A5SL-01","0.0299160315863889"
